source,author,date,text,sentiment_label,sentiment_score,has_action_keywords,keyword_count,engagement
tiktok,johanmanroe,2025-11-06T12:55:13,😂😂😂 Hahahaaaaaa..kalo namanya hantu blawu memang pintar berdrama.harusnya jadi aktor filem barulah cocok. 🤪,Positif,0.9683249592781068,False,0,0.0
tiktok,usersxdexvi0gg,2025-11-06T12:30:01,coba periksa semua kepala daerah..wkwkkwk gk dapat jatah preman dari mana mereka bisa berkampanye wkwkwk,Negatif,0.997825026512146,False,0,0.0
tiktok,pradanasteffanmer,2025-11-06T12:27:05,"kalo hukuman, msh hanya penjara,, gak akan ada kapoknya..",Negatif,0.998870313167572,True,1,0.0
tiktok,google.276,2025-11-06T12:18:42,Rakus memang tikus biadap,Negatif,0.9989664554595948,False,0,0.0
tiktok,tehtariksachet3000,2025-11-06T11:59:56,otaknya korupsi aja,Negatif,0.9991875290870668,True,1,0.0
tiktok,prasetyaerlangga1,2025-11-06T11:30:44,"gmna mau maju mau berkembang aja di japrem wkwk, gubernur gini d pilih curiga pas pencoblosan d sogok 100/150 wkwk😂",Negatif,0.9984723925590516,False,0,0.0
tiktok,hen8889,2025-11-06T11:24:43,"ini yg bikin jalan cepat hancur, bukan mobil truk",Negatif,0.9988827109336852,True,1,0.0
tiktok,fit.prime,2025-11-06T11:23:49,"dari awal pelantikan si Gubri ini teriak - teriak gak ada uang, ternyata jatah preman 😂😂😂",Negatif,0.9991301894187928,True,2,0.0
tiktok,muhammadfaisalfahroni,2025-11-07T10:09:47,gubernur banten kerja nya apa 🗿,Netral,0.7892929911613464,False,0,176.0
tiktok,cecefey02,2025-11-06T19:32:02,kalao bapak dh ngmong begini pasti ada sebab nih,Netral,0.8833318948745728,False,0,5610.0
tiktok,budi.djiksen,2025-11-06T18:39:58,gubernur Banten sedang di pantau presiden...,Netral,0.9990426898002625,False,0,73.0
tiktok,putraaslikosambi,2025-11-06T14:39:23,ya pak gubernur saya itu tapi engga pernah turun kemasyarakatan pak,Negatif,0.9929834604263306,True,2,953.0
tiktok,dewiy67,2025-11-06T18:34:00,gub banten dri dulu gada yg bener🤣,Netral,0.9891490340232848,False,0,1662.0
tiktok,itohhidayat,2025-11-06T17:12:57,😂😂saya orang Banten tpi baru tau itu gubernur Banten,Positif,0.9910086989402772,False,0,612.0
tiktok,hokistore18,2025-11-07T18:23:08,presiden nya aneh gubernur nya aneh,Negatif,0.9982354640960692,False,0,3.0
tiktok,remoed91,2025-11-06T18:12:00,belum ada perubahan-perubahan nya..pak...agak menyesal milihnya,Negatif,0.9991713762283324,True,1,767.0
tiktok,user6527849757029,2025-11-06T21:12:49,gada gerakan gubernur banten,Netral,0.9986889958381652,True,1,6.0
tiktok,amirullah2929,2025-11-06T22:29:51,Andra soni wakil nya siapa si 😂serius nanya dengan nada lembuttr😳,Netral,0.970266044139862,False,0,2.0
tiktok,eriecha1,2025-11-07T01:50:59,BANTEN susah maju sebab SDM masyarakatnya masih rendah.. harusnya banten itu kaya loh.. banyak pabrik cuma sayangnya CALO banyak apalagi nikomas masuk kerja aja laki 40juta cewek 30juta.. mau kerja aja bayar udah tau pengangguran disuruh bayar🤣🤣 korupsi juga merajalela..,Negatif,0.9993932247161864,True,3,100.0
tiktok,medusa89_,2025-11-06T17:33:02,"kata2 bapak mengisyaratkan sesuatu,gagah juga kau,bisa juga kau jadi gubernur, yg bener ya jadi gubernur,awas lu 🤣🤣🤣🤣🤣 selamat bapak gubernur anda sedang dipantau 😆😆😆😆😆",Negatif,0.8974905610084534,False,0,4575.0
tiktok,_srynnn00,2025-11-07T03:03:34,"""Gagah juga kau, Bisa juga jadi gubernur""😅😅 Asa teu yakin ya pak",Positif,0.9350073337554932,False,0,20.0
tiktok,aliippyouu_,2025-11-07T09:56:29,KEBANYAKAN TIDUR GUBERNUR BANTEN,Positif,0.9586466550827026,False,0,33.0
tiktok,muel4105,2025-11-06T20:03:06,pantau trus pak Andra Soni,Netral,0.9930726885795592,False,0,243.0
tiktok,rafa2aa2,2025-11-07T17:21:45,"1 👉Banten profinsi Termiskin di Indonesia, 2👉Banten terkenal pabriknya bahkan industri, 3👉Banten Terkenal Calo Calo nya 4👉Banten Terkenal Jalanya Rusak 5👉Banten Terkenal Korupsinya 6👉Banten Terkenal Mafianya Bahkan samapi ke Desa Desa mafianya , RIL💯 persen Banten Terlalu Banyak Mafia",Negatif,0.6175097823143005,True,2,2313.0
tiktok,dewimayangsari61,2025-11-06T20:47:42,gubernur banten jalan benerin dulu napa proyek mah lancar mulu😭,Positif,0.9880990386009216,True,1,7.0
tiktok,qairinaaaa4,2025-11-06T21:19:02,Banten masih bnyk jalan jelek tuh apalagi masuk pelosok parah🙁,Negatif,0.9991683959960938,True,1,76.0
tiktok,duniatiputipu106,2025-11-06T21:27:49,"kami yang asli dr banten ga banyak bhrarap pak😏karna prcuma gada prubahan sma skali, pas minta d coblos kaya iya aja",Negatif,0.6706849932670593,False,0,2.0
tiktok,nafis23304,2025-11-06T17:53:43,"Andra Soni lgsg di peringatkan itu kode buat Andra Soni agar mampu mengimplementasikan misi Prabowo bagi rakyatnya. jika korupsi habis sama Prabowo, mantap jenderal Prabowo bahasa lgsg ke pointnya. yg bener kau jadi gubernur, awas lu...",Positif,0.8257840275764465,True,2,153.0
tiktok,istrpongs05,2025-11-07T17:48:52,jalan Lebak Banten kapan ya di aspal mulus,Positif,0.9927338361740112,True,1,4.0
tiktok,ibupertiwi60,2025-11-15T20:17:06,dgn nomer urut 7 PAD tertinggi provinsi tahun 2024 TPI bener2 GK ada pembangunan yg greget baik transportasi umum MRT maupun penambahan jalan non tol serang- jakarta😏,Positif,0.995634138584137,True,1,0.0
tiktok,lan_lan012,2025-11-07T06:36:06,tuman pak Andra Sony si bener kuh mimpin serang ore bener di pindah Ning ujung papua lanjutkan bapak ku tercinta bapak presiden Prabowo sehat terus pak 🥰,Positif,0.994332194328308,False,0,5.0
tiktok,bluechiv3s,2025-11-10T21:41:26,dua duanya jg kaga ada yg bener lol,Negatif,0.9977352619171144,False,0,0.0
tiktok,modified_168,2025-11-07T00:37:18,Banten dari dulu gak ada perubahan,Netral,0.8154124617576599,True,1,2.0
tiktok,anisulvi.y,2025-11-12T14:19:47,Gue orang banten bahkan baru tau gubernurnya dia 🤣,Negatif,0.7765816450119019,False,0,0.0
tiktok,lindawatiazzalea,2025-11-06T20:44:58,gmna caranya sih ngasih tau ke presiden kalo bansos di tempat w itu salah sasaran,Negatif,0.9760644435882568,False,0,1.0
tiktok,rekomendasibydw,2025-11-06T20:35:13,mantapp pak prabowo🔥🔥🔥,Positif,0.9229027032852172,False,0,3.0
tiktok,suwanda920,2025-12-10T00:56:49,Masi bnyak jalan rusak pak prabowo,Negatif,0.9990793466567992,True,1,0.0
tiktok,purplelove751,2025-11-07T00:08:27,andra soni kaya belum kelihatan kerjanya,Negatif,0.9961845278739928,False,0,5.0
tiktok,sikobagiduo888,2025-11-07T15:53:55,aku juga orang banten tapi blm tau malah tau sama bapa aing,Negatif,0.7604959607124329,False,0,1.0
tiktok,katsyu0,2025-11-06T18:15:35,lah inikan pilihan kalian warga banten yang terhormat😹,Netral,0.7706050872802734,False,0,7.0
tiktok,denden2263,2025-11-06T21:41:25,ke gertak sama pak presiden semoga yang seriuss kerja nya ya pak😂,Positif,0.7318978905677795,False,0,3.0
tiktok,kinan.sayur,2025-11-06T23:53:03,nah iya Pak kasih paham soalnya jln ke banten ampun dah,Negatif,0.9898511171340942,False,0,5.0
tiktok,sio.yan04,2025-11-06T18:16:31,Kasian deloh😂,Negatif,0.99217426776886,False,0,5.0
tiktok,anakterkahir_,2026-01-06T11:59:33,"Yang bener , kok bisa jadi gubernur ? 😏",Negatif,0.9795736074447632,False,0,1.0
tiktok,kecong372,2025-11-06T19:00:12,Kodee tu pak YANG BENER JADI GUBERNUR jgn malu2 gerinda 😅,Negatif,0.9987786412239076,False,0,264.0
tiktok,syifaramadhantyy,2025-11-06T21:40:54,jalan benerin tuh tolong haduhhh ancur semua rata” tangerang,Negatif,0.998735249042511,True,1,2.0
tiktok,putraaslikosambi,2025-11-06T14:39:48,apak perlu saya pantau pak,Netral,0.9984883069992064,False,0,2.0
tiktok,mpu3098,2025-11-06T22:54:39,tdk merasa punya gubernur gua mah di banten... 😂,Netral,0.9392630457878112,False,0,27.0
tiktok,uminaarkankholif,2025-11-06T18:36:34,gubernur Banten gimana jantung aman😊😊aman donk pak,Positif,0.9980300068855286,False,0,6.0
tiktok,renosaputra994,2025-11-06T21:09:13,wah bakal rame nih😁,Positif,0.9984431862831116,False,0,5.0
tiktok,sister_elisdy.0,2025-11-25T16:08:27,kesini gara gara jalan kaya empang(kubangan air nya) 😭,Negatif,0.9962437152862548,True,1,4.0
tiktok,rifki_ibrahim,2025-11-11T16:34:51,di kasih peringatan langsung sama pak Prabowo🤣,Netral,0.9973100423812866,False,0,4.0
tiktok,jonie.iskandar,2025-11-08T19:26:38,Cikeusik Pandeglang Banten jalan nya masih banyak yg ancur..,Negatif,0.9971858859062196,True,1,4.0
tiktok,bdidhe22,2025-11-07T17:25:04,saya orang Banten baru tau ini gubernur nya😅,Positif,0.9697364568710328,False,0,4.0
tiktok,bungaa878,2025-11-07T13:35:36,"menyala presidenku,tolong selidiki pak daerah banten khususnya Kab.tangerang jalanan pd rusak semraut. banyak yg ga bner pemerintahannya khususnya daerah kab.tangerang",Negatif,0.9978360533714294,True,1,4.0
tiktok,istrinya.wba,2025-11-07T12:35:18,"saya warga banten pak prabowo, gubernur yg bapak bilang gagah itu, belum maksimal buat warga banten pak, bisa coba sekali2 di sidak ke kantor nya pak",Negatif,0.930153489112854,False,0,4.0
tiktok,madajjatheapikira,2025-11-07T07:21:34,iya p prabowo andra soni belum bisa kerja tuh buat banten,Netral,0.9872135519981384,False,0,4.0
tiktok,adinda.ailvana,2025-11-06T22:12:23,"mewakili masyarakat banten ,trimakasih bpk prabowoo👍",Positif,0.9402703642845154,True,1,4.0
tiktok,user1563200719876,2025-11-06T22:03:37,Andra Soni pantau trus pak peresiden,Netral,0.9985200762748718,False,0,4.0
tiktok,yzrf20,2025-11-06T21:49:02,"prihal masalah kerjaan,tolong calo2 di BERANTASSSS... Kita yang jalur murni susah buat masuk gara2 banyak CALOOO!!!!!!",Negatif,0.999397039413452,True,1,4.0
tiktok,abang.ilham29,2025-11-06T19:08:59,hati2 tuh gubenur Banten pak Prabowo udah ngomong gth lagi dipantau kinerja anda,Negatif,0.892688512802124,False,0,4.0
tiktok,kangjo_mv,2025-11-10T00:44:40,aing orang banten can pernah lihat gubernur bekerja,Netral,0.9457334280014038,False,0,3.0
tiktok,throughtoo_14,2025-11-29T15:15:33,"FYI, gubernur banten dri dl. gak ad yg bener, jalan raya aja bnyk berlobang, lampu mati..",Negatif,0.998702883720398,True,1,2.0
tiktok,riaamariayuriana,2025-11-08T15:53:13,Banten selalu terbelakang padahal terkenal dengan budayanya dan tokoh2nya☹️,Negatif,0.9766393303871156,False,0,3.0
tiktok,atiana7.8,2025-11-08T09:59:41,"tau kan pak gubernur mksdnya,,jga amanahnya pak gub",Negatif,0.9954476952552797,False,0,3.0
tiktok,86arull,2025-11-07T22:42:28,"dari tingkahnya aja udh kliatan gabenernya🫣,tau aja BPK presiden ini🫢",Negatif,0.9977436065673828,False,0,3.0
tiktok,mlyaa_013,2025-11-07T20:38:29,"tau kn knp pk Prabowo bilang bgtuu, kode kerass😂",Negatif,0.9959514141082764,False,0,3.0
tiktok,iiiiinn,2025-11-07T19:14:13,"bapak probowo coba disidak kebanten lihatlah ini pak kerja gubernur nya. tolong di selidiki. Banten ga maju"" banyak calo dan banyak pengangguran dimana😭",Negatif,0.999214768409729,False,0,3.0
tiktok,rekypjfc,2025-11-07T02:12:09,emang heeh s eta gubernur??,Negatif,0.9980974793434144,False,0,2.0
tiktok,riipansm,2025-11-07T01:07:20,Ga ada pergerakannya pak 😂 apa bisa di ganti pak 😂,Netral,0.7857974171638489,True,2,2.0
tiktok,du4lim5,2025-11-07T00:26:55,"kata terkahir ""AWAS LU"" wkwk keknya bapak tau kartunya dia",Negatif,0.9924328327178956,False,0,2.0
tiktok,bang.ahmad503,2025-11-06T23:30:34,yang bener ya pak gubernur Banten awas ... !!! banyak mafia tanah,Negatif,0.999123990535736,False,0,2.0
tiktok,sinsagitarius11,2025-11-06T22:53:02,gubernur nya GK mau turun ke pelosok desa pak makanya jalan di tmpat saya aja rusak malahan tambah rusak.,Negatif,0.9991543292999268,True,1,2.0
tiktok,hendrikirmawan7,2025-11-06T22:50:07,proyek PDAM bikin jalan berlubang tuh,Negatif,0.996947467327118,True,1,2.0
tiktok,ebah2908,2025-12-08T14:56:39,"nah looh "" AWAS LU """,Negatif,0.9989064931869508,False,0,1.0
tiktok,hidayatpratama08,2025-11-06T22:45:59,kok pak Prabowo kaya gak yakin ya sama gubernur Banten.😂,Negatif,0.999290943145752,False,0,2.0
tiktok,gegerjon01,2025-11-06T18:44:27,yg bner lu😹😹😹,Positif,0.5545065402984619,False,0,2.0
tiktok,sr_0401,2025-11-06T18:31:11,"menyala bpk gemoy ku sesek gk tuh langsung dpn orgnya wak "" gagah jug ya jd gubernur, awas lu "" terpantau ya 🤣 pas pulang krmh langsung ngomong sm istri nya gini aduh mah jgn flexing2 qt lagi pantau nih sm RI 1 🤭",Negatif,0.7765355706214905,False,0,2.0
tiktok,dracen90,2025-11-06T13:56:16,ketiga,Negatif,0.9943033456802368,False,0,2.0
tiktok,mas_arifin11,2025-12-08T07:57:15,awas luu🤣🤣🤣,Negatif,0.9985380172729492,False,0,1.0
tiktok,sayatidaktahu243,2025-12-06T14:59:05,Prabowo tau gubernur yang dulu dulu pada ga bener wkwk,Negatif,0.9610292315483092,False,0,1.0
tiktok,pindangnyaibandarlampung,2025-12-06T07:00:45,warning Nih ...😁,Positif,0.89854896068573,False,0,1.0
tiktok,pemulung_hikmah_,2025-12-05T23:47:34,2 tahun saya hidup di banten,Netral,0.9767866730690002,False,0,1.0
tiktok,shelvyanggrainirobicelo,2025-12-05T20:30:35,nyatanya aww,Negatif,0.997955322265625,False,0,1.0
tiktok,sostres_,2025-12-05T20:21:30,Awas lu😱🙆‍♂️,Negatif,0.9902511835098268,False,0,1.0
tiktok,labeng54,2025-12-05T17:07:38,sekali² pak kunjungan ke lebak banten masih banyak jalan yg pada ancur🙏🙏🙏,Negatif,0.8267243504524231,True,1,1.0
tiktok,eponhamiah,2025-12-04T21:10:34,kawall terusss pak ..Banten biar bnyak perubahan pak...,Positif,0.8990613222122192,True,1,1.0
tiktok,zrrr376,2025-12-01T08:30:14,"""Awas lu "" Jantungnya ga aman pasti tu🤣🤣",Negatif,0.9992077946662904,False,0,1.0
tiktok,malikbatupermata3,2025-11-09T18:29:24,Andra Soni....kental dengan korupsinya😏,Negatif,0.9990513920783995,True,1,1.0
tiktok,qcim_tamy_y,2025-11-09T07:37:39,Gimna orang Banten,Negatif,0.9971012473106384,False,0,1.0
tiktok,villachann26,2025-11-08T21:31:00,Hayolooohh udah dicolek bapakk guee yg bener lu kerjaa yg amanahh,Positif,0.8975152969360352,False,0,1.0
tiktok,user719169074634,2025-11-08T20:43:49,Jalan di perbaiki dong Jalan yg paling ambruk cuma jalan Pandeglang Banten,Negatif,0.9920360445976256,True,1,1.0
tiktok,oky.yansyah18,2025-11-08T16:26:21,Gubernur keren banyak tambang galiannya,Positif,0.993725836277008,False,0,1.0
tiktok,amisnakopi123,2025-11-08T15:49:19,awas Andra Soni siap siapp tuh,Positif,0.6145239472389221,False,0,1.0
tiktok,twentyonee.___,2025-11-08T11:17:47,gub banten nyengirrr garing cemas kau dek🤣🤣,Negatif,0.9982821941375732,False,0,1.0
tiktok,noercikal,2025-11-08T10:41:58,q Bru tau gubernur Banten,Positif,0.8043349385261536,False,0,1.0
tiktok,ichasyalala8,2025-11-08T10:30:22,"sekali lagi ""yang bener ya jadi gubernur, awas lu""",Negatif,0.9877488017082214,False,0,1.0
tiktok,badboy303i,2025-11-08T10:24:39,"nik,balaraja,desa gembong,kmpung ampel.masjidt rt 07/01. getih soenda nist",Netral,0.9416182041168212,False,0,1.0
tiktok,rizki.alhaitami,2025-11-08T10:14:08,"perlu d tegor lg itu pak.gubernur Bantan masih bayak pabrik""d kawasan modern.dengan upah tidak layak",Negatif,0.9963608384132384,False,0,1.0
tiktok,hilyanraz,2025-11-08T09:13:33,banten parah bgt kaya ga keurus wkk,Negatif,0.9990938901901244,False,0,1.0
tiktok,yongkru.harahap,2025-11-08T08:52:42,"SEKARANG ""BAPENDA"" PROVINSI NYA ADALAH ADIK NYA WAKIL GUBERNUR YANG DARI DULU BERMASALAH.. GUBERNUR TIDAK BISA BERGERAK 😂😂😂",Negatif,0.9990082383155824,False,0,1.0
tiktok,asripahimah,2025-11-08T07:05:48,pa jangan di awas awas kalo emang ga bener mah copot aja saya selaku orang Pandeglang ga butuh pemimpin rakus,Negatif,0.9984664916992188,False,0,1.0
tiktok,nur30779,2025-11-08T05:19:44,"g pilih s andra soni, krn wakilnya yg mmbosankn bnyk kkn nya lieeeeer Banten parah",Negatif,0.8362420797348022,False,0,1.0
tiktok,dimassiregar761,2025-11-07T21:47:03,"taukan kalau pak Prabowo sudah colek,berarti ada sesuatu ini🔥",Negatif,0.995016872882843,False,0,1.0
tiktok,intanfaaz,2025-11-07T18:13:39,HAYOLOHHH,Negatif,0.998815655708313,False,0,1.0
tiktok,farisadeden12,2025-11-07T16:47:18,"gub Banten gausah di omong, yg org Banten udh paham wkwk",Netral,0.6967701315879822,True,1,1.0
tiktok,om.oglek2,2025-11-07T16:28:07,gubernur koplak,Negatif,0.6632644534111023,False,0,1.0
tiktok,ham1lh4m,2025-11-07T15:19:34,Perasaan Banten mh Gapunya Gubernur deh,Negatif,0.9970539808273317,False,0,1.0
tiktok,rafli.parangsa,2025-11-06T21:27:41,"di benten tuh enek contoh nya mau ngelamar kerja harus bayar dulu 35jt+ jalan ga di bener² in dll,, itu lah kelebihan nya",Negatif,0.9943246245384216,True,1,1.0
tiktok,arsel.affiliate,2025-11-06T21:25:57,Nah lho di notice kan,Negatif,0.5081695914268494,False,0,1.0
tiktok,alwaysll0ovee13_,2025-11-06T21:16:00,teu beree eta pak jdi gubernur ghh.,Negatif,0.971839427947998,False,0,1.0
tiktok,garden.den5,2025-11-06T20:54:45,gubernur banten udah mulai ga beres,Negatif,0.996302843093872,False,0,1.0
tiktok,fr_nzul,2025-11-06T20:51:56,auto lok Andra soni🤣,Netral,0.9909069538116456,False,0,1.0
tiktok,aceyuladi,2025-11-06T20:45:17,pantau trz pak presiden🥰,Netral,0.8125579953193665,False,0,1.0
tiktok,ay6442,2025-11-06T20:31:20,saya orang Banten baru tau kalo ada gubernur😁pantau terus pak,Positif,0.733422040939331,False,0,1.0
tiktok,firmanmerak,2025-11-06T20:27:17,"beliau mantan jendral , pujian Nya bisa jadi racun bisa jadi obat .",Netral,0.989876925945282,False,0,1.0
tiktok,vimaghhh,2025-11-06T20:25:19,Plis ini harus viral in biar Banten ada perkembangan nya kasian Sepatan-Pakuhaji jalan nya rusak parah,Negatif,0.999153733253479,True,1,1.0
tiktok,_usepratama,2025-11-06T20:22:27,pak pantau sampe dalem...,Netral,0.5391421914100647,False,0,1.0
tiktok,sealatte16,2025-11-06T20:17:09,takutnyeee 😭,Negatif,0.999060332775116,False,0,1.0
tiktok,mpott.ceriaa,2025-11-06T19:59:37,kalo bisa harus lebih bermasyarakat lagi ya pak gub...,Netral,0.9808525443077089,True,1,1.0
tiktok,hobifoto80,2025-11-06T19:41:54,padahal Banten sebelahan sama jakarta tapi yang maju Tanggerang doang,Negatif,0.9988897442817688,False,0,1.0
tiktok,tehindah08,2025-11-06T19:16:39,kasep bapa Gubernur Banten 🥰😇,Netral,0.8680247664451599,False,0,1.0
tiktok,jalu.kidul,2025-11-06T19:08:24,code berat 🤣,Negatif,0.9919620156288148,False,0,1.0
tiktok,udaawak_18,2025-11-06T18:06:05,di ksih pringakatan gak tu🤣,Negatif,0.9450047612190248,False,0,1.0
tiktok,eckokrera,2025-11-06T18:01:22,pak gubernur awas lu macem 2,Negatif,0.9967089891433716,False,0,1.0
tiktok,meongmiau02,2025-11-06T17:48:23,"oh eta gubernur banten, sugan tea banten te boga gubernur",Netral,0.998570203781128,False,0,1.0
tiktok,berthafrealistynr,2025-11-06T17:41:50,Eh itu gub gue 😂😂 baru liat lg.. terakhir liat pas kampaye 😂😂,Negatif,0.9430647492408752,False,0,1.0
tiktok,rendy5000,2026-01-07T07:48:29,Banten loba jawara na,Netral,0.9960493445396424,False,0,0.0
tiktok,khaila.nafi,2025-12-04T16:09:15,jalanan rusak benerin pak😏😂,Negatif,0.9994410872459412,True,1,0.0
tiktok,yanticathouse,2025-12-04T15:32:02,sama aja udh Banten mah pak,Positif,0.8732576370239258,False,0,0.0
tiktok,mooy05.com,2025-12-04T15:14:34,Banten di kelilingi pabrik pabrik tapi pribumi nya banyak yg nganggur,Negatif,0.9561342000961304,False,0,0.0
tiktok,dahliahasanbasri1,2025-12-03T21:16:59,🥰🥰🥰🥰🥰🥰🥰 kren ucap bp prabowo,Netral,0.778144359588623,False,0,0.0
tiktok,chi.bhatack,2025-12-03T20:17:00,pngen kdm yg Mao jdi gubernur banten,Netral,0.9986371397972108,False,0,0.0
tiktok,siti.maysuroh0,2025-12-03T17:40:42,gubernur gue tuh 🥰🥰🥰🥰🥰🥰,Positif,0.6035742163658142,False,0,0.0
tiktok,barutahukita,2025-12-03T14:58:40,biasanya kunjungan presiden ke berbagai kota pasti selalu cari info gimana kinerja bupati kota Abdan bagaimana kinerja gubernur provinsi Ini .semisal jelek biasanya dikasih kode sama pak Prabowo kodenya semacam men sanjung atau mengajak bercanda itu sebagai manipulasi agar tau kinerja bawahanya,Negatif,0.9893308877944946,False,0,0.0
tiktok,zulf7524,2025-12-03T11:50:39,kerasssssss 😎 menyalaaa presiden kuu🤩👍,Positif,0.9980067610740662,False,0,0.0
tiktok,user9611881812214,2025-12-02T12:40:26,kawal trus BPK presiden gubernur Banten BPK Andra Soni biar rakyat Banten bisa dapat keadilan dan kemakmuran sehat sehat selalu BPK pemimpin ku semuanya,Positif,0.9944274425506592,True,1,0.0
tiktok,a.creator__,2025-12-02T01:57:36,geus diancam tuh mang😂,Negatif,0.9980010390281676,False,0,0.0
tiktok,p_27juraganempang,2025-12-02T00:58:31,periksa,Negatif,0.8864988684654236,False,0,0.0
tiktok,bg.awo,2025-12-01T22:37:55,saya orang Banten blom ada perubahan,Netral,0.9534964561462402,True,1,0.0
tiktok,bu_bul7jem,2025-12-01T19:22:31,menyala presiden gua,Netral,0.4786508977413177,False,0,0.0
tiktok,usuu.deol,2025-12-01T13:42:09,"merinding...... akhirnya BANTEN terpantau,..",Netral,0.994411289691925,False,0,0.0
tiktok,hda7892,2025-12-01T13:01:28,lekas sembuh banten,Positif,0.9602354168891908,False,0,0.0
tiktok,yogi_andreli,2025-12-01T10:27:42,"kata kata "" yang bener ya jadi gubernur, awas lu "" itu isyaratt lagi di pantau",Negatif,0.9933286905288696,False,0,0.0
tiktok,m.ben967,2025-12-01T06:04:02,pantau trs pak presiden .,Netral,0.8362696170806885,False,0,0.0
tiktok,wawankagawa33,2025-11-30T22:21:27,gubernur ga bisa apa apa.bisa y ketawa doang,Negatif,0.9984387755393982,False,0,0.0
tiktok,oleh_0286,2025-11-30T18:37:00,pak Prabowo suruh benerin jalan itu dia jgn enak2an di kntor cba turun ke bawah apa jg di Maja ampun dah,Negatif,0.999457061290741,True,1,0.0
tiktok,somedayyy2,2025-11-30T14:42:33,awas luh,Negatif,0.9905595183372498,False,0,0.0
tiktok,putrasangfajar37,2025-11-29T05:52:25,mengingatkan secara Halus hat2i guberner lu sudah di tandai,Netral,0.997109353542328,False,0,0.0
tiktok,tantygaspersz09,2025-11-29T04:47:01,aku suka gaya bcr pak Prabowo 👍👍👍👍👍👍👍👍👍👍👍,Positif,0.9993364214897156,False,0,0.0
tiktok,muhibi.arafik,2025-11-29T00:02:21,Pantau terus pakk banyak rakyat yang mengeluhh karena dia,Negatif,0.998969554901123,True,1,0.0
tiktok,,2025-11-28T23:47:06,Keringat dingin tuh,Positif,0.8081521987915039,False,0,0.0
tiktok,mutia3787,2025-11-28T23:00:51,kalimat yg penuh isyarat dr pak prabowo😁pahamkn anda pak gubenur😁,Positif,0.9931482672691344,False,0,0.0
tiktok,iwinajja92,2025-11-28T22:22:58,gubernur bekasi pak sebut hati hati gitu pak😅,Netral,0.7871463894844055,False,0,0.0
tiktok,agilwang,2025-11-28T19:45:39,"""awas lu!""☠️☠️💀",Negatif,0.9881133437156676,False,0,0.0
tiktok,rzqnasyazani15,2025-11-28T16:10:57,Asal balik kampung ke Banten jalannya masih juga blum bnerrr😭😭pdhl gue setaun skli anjir pulangg kampung,Positif,0.8584907054901123,True,1,0.0
tiktok,.dheviiana,2025-11-28T13:48:14,yg bner y jadi gubernur😂😂 awas luu😭😭,Negatif,0.9757148623466492,False,0,0.0
tiktok,ikkaappa,2025-11-28T13:27:56,ngeri jg dengar pak prabowo berbicara seperti it apalgi dengan kata awas lu..😁✌✌,Negatif,0.9777947664260864,False,0,0.0
tiktok,si.bungsu.aldi3,2025-11-28T09:44:36,four stars,Positif,0.9954017400741576,False,0,0.0
tiktok,azora092,2025-11-28T07:29:54,eweh hapek,Negatif,0.9971413016319276,False,0,0.0
tiktok,dajraan,2025-11-28T06:29:41,Gak ada perubahan banten sampe saiki,Netral,0.8249483704566956,True,1,0.0
tiktok,azdhahans6,2025-11-28T02:35:00,Si bro dalam pantauan bapak,Netral,0.9982037544250488,False,0,0.0
tiktok,syauqi.kerinduan,2025-11-27T22:49:42,taunya KDM,Positif,0.9975783228874208,False,0,0.0
tiktok,abdul.haris7834,2025-11-27T18:44:59,gagah ga bisa kerja percuma rakyatnya pada ngeluh jalanan ga beress,Negatif,0.999388575553894,True,2,0.0
tiktok,ramdani23839,2025-11-27T17:04:04,Boby gub Sumut pak..,Netral,0.925062358379364,False,0,0.0
tiktok,arniarni884,2025-11-27T16:53:07,emang Banten ada gubernur nya seriyus tanya dgn nada lembut,Netral,0.9454052448272704,False,0,0.0
tiktok,ibays922,2025-11-27T16:41:05,pikok nya presiden kita ini mantap...🥰🥰🥰🥰🥰🥰sehat2 trus pak jendral presiden..,Positif,0.9988120794296264,False,0,0.0
tiktok,titikhitam109,2025-11-27T15:52:17,sampai sekarang dia ngak ada kerja pak... jalanan rusak parah ngak ada sidak,Negatif,0.9993602633476256,True,1,0.0
tiktok,maharani_ayudya,2025-11-25T09:17:30,muka bang'sat,Positif,0.5908580422401428,False,0,0.0
tiktok,nenghalimah557,2025-11-25T08:05:39,sedang dipantau 🤣🤣,Netral,0.5036374926567078,False,0,0.0
tiktok,marchojr8,2025-11-24T21:39:40,awas lu,Negatif,0.9987949132919312,False,0,0.0
tiktok,ipung231,2025-11-24T15:03:09,jln Desa di kp sya SDH di cor beton cuy semenjak gubernur mendingan dari pada yang dulu2 😅,Negatif,0.8963860869407654,False,0,0.0
tiktok,syahrul.anwar950,2025-11-24T13:08:12,sampai keakar-akar nya pak pantau,Netral,0.9680233001708984,False,0,0.0
tiktok,syahrul.anwar950,2025-11-24T13:07:06,banten alhamdulillah diliat ama bapak,Positif,0.9839463233947754,False,0,0.0
tiktok,alamsemesta428,2025-11-24T01:34:42,"di sini aja dah jlas bapa presiden dah bisa melihat aura nya dan mengingat kan apa kata""kalimat bapa presiden yg bner jdi gubernur berarti klw kita pahami ucapan bapa presiden bapa Prabowo tnda nya dh mulai gk akan lama akan di lengser kan itu isyarat nya GK akan lama",Positif,0.5710448622703552,False,0,0.0
