"commentUrl","error","errorDescription","id","likesCount","media/_is__TOnXDTCommentGiphyMediaInfo__0","media/gif_media_id","media/id","media/images/fixed_height/height","media/images/fixed_height/mp4","media/images/fixed_height/mp4_size","media/images/fixed_height/size","media/images/fixed_height/url","media/images/fixed_height/webp","media/images/fixed_height/webp_size","media/images/fixed_height/width","media/is_sticker","media/title","media/username","owner/fbid_v2","owner/full_name","owner/id","owner/is_mentionable","owner/is_private","owner/is_verified","owner/latest_reel_media","owner/profile_pic_id","owner/profile_pic_url","owner/username","ownerProfilePicUrl","ownerUsername","postUrl","replies/0/id","replies/0/likesCount","replies/0/owner/fbid_v2","replies/0/owner/full_name","replies/0/owner/id","replies/0/owner/is_mentionable","replies/0/owner/is_private","replies/0/owner/is_verified","replies/0/owner/latest_reel_media","replies/0/owner/profile_pic_id","replies/0/owner/profile_pic_url","replies/0/owner/username","replies/0/ownerProfilePicUrl","replies/0/ownerUsername","replies/0/repliesCount","replies/0/text","replies/0/timestamp","repliesCount","requestErrorMessages/0","text","timestamp","url"
"https://www.instagram.com/p/DSedhqAEic4/c/17911036854267039",,,"17911036854267039","0",,,,,,,,,,,,,,,"17841404076083214","Aditya","3945719869","true","true","false",,"3555311849232655227","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/475381009_492763813516626_4047415805020260471_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GBG9VRxSFRCEKsABAHfIiAQ7Tys4bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41MjYuQzMifQ%3D%3D&_nc_ohc=9XdVcssV8RYQ7kNvwFOQ9WB&_nc_oc=AdlshozP7Gb5kMiwsB1T7MOwAsm_B6iyR_AJWoqJkxjp1yoKqEKGY4BkTmgu4bHCe8g&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_AfrR-5iqXRMBS8kPtUle6q8o2PaXZBu3dBV5ft7dtQzy0g&oe=6965F925","4dityanwr","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/475381009_492763813516626_4047415805020260471_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=108&ig_cache_key=GBG9VRxSFRCEKsABAHfIiAQ7Tys4bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy41MjYuQzMifQ%3D%3D&_nc_ohc=9XdVcssV8RYQ7kNvwFOQ9WB&_nc_oc=AdlshozP7Gb5kMiwsB1T7MOwAsm_B6iyR_AJWoqJkxjp1yoKqEKGY4BkTmgu4bHCe8g&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_AfrR-5iqXRMBS8kPtUle6q8o2PaXZBu3dBV5ft7dtQzy0g&oe=6965F925","4dityanwr","https://www.instagram.com/p/DSedhqAEic4/",,,,,,,,,,,,,,,,,,"0",,"hidup feodalisme","2025-12-20T07:27:29.000Z",
"https://www.instagram.com/p/DSedhqAEic4/c/17952101210917373",,,"17952101210917373","0",,,,,,,,,,,,,,,"17841452325965150","Pesta Demokrasi","52521200198","true","true","false",,"2941342508907278816","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/310244781_202207182238678_2156396538640814060_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GK31fRLWs0QH6LcAAOxPkRA6D_0dbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NTAuQzMifQ%3D%3D&_nc_ohc=m0pXTn39M00Q7kNvwEHsgAe&_nc_oc=AdkEX3QqUMld7HxDpau33Ftj1vJuD4tXBddjzz82ENvvs5TVgveyJOjooACacW6JqLs&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_Afo-MZ5fkEM0uaxBJu22uXZA9W1hUKYnGGDR5mIxHsPLBw&oe=6965E7F6","pestademokrasi2024","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/310244781_202207182238678_2156396538640814060_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GK31fRLWs0QH6LcAAOxPkRA6D_0dbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NTAuQzMifQ%3D%3D&_nc_ohc=m0pXTn39M00Q7kNvwEHsgAe&_nc_oc=AdkEX3QqUMld7HxDpau33Ftj1vJuD4tXBddjzz82ENvvs5TVgveyJOjooACacW6JqLs&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&oh=00_Afo-MZ5fkEM0uaxBJu22uXZA9W1hUKYnGGDR5mIxHsPLBw&oe=6965E7F6","pestademokrasi2024","https://www.instagram.com/p/DSedhqAEic4/",,,,,,,,,,,,,,,,,,"0",,"@cakiminow wis dipikir tenan thaaa???? Takut kehilangan jabatan kabinet dan takut digoyang di partaimu yaaa.. istighfar bro istighfar......","2025-12-20T09:05:37.000Z",
"https://www.instagram.com/p/DSedhqAEic4/c/17983956797927809",,,"17983956797927809","0",,,,,,,,,,,,,,,"17841464249547653","LANGKO, SE","64221229651","true","false","false","0","3789998961269594627","https://scontent-lax3-1.cdninstagram.com/v/t51.82787-19/601675874_17930742606141652_2638440930138321751_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GGLY3CPUGJlX6rM-AFfzvgEMoJ0kbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uxoO6L9bY8sQ7kNvwG7UieW&_nc_oc=AdnTRiq1T1nVvORjE8Aj3iJuW-WvICRmaeGi6Eb6DEcPt69heXA7crIeAXsr6eU5c4M&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=a_bHZrlMAtPBH6IXEzWCEw&oh=00_AfqQ2wI3YbOsagzRGEivOKwWcrtf6tqwyyDTeT_LATdjWQ&oe=6965E655","fake_______accountt","https://scontent-lax3-1.cdninstagram.com/v/t51.82787-19/601675874_17930742606141652_2638440930138321751_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=110&ig_cache_key=GGLY3CPUGJlX6rM-AFfzvgEMoJ0kbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=uxoO6L9bY8sQ7kNvwG7UieW&_nc_oc=AdnTRiq1T1nVvORjE8Aj3iJuW-WvICRmaeGi6Eb6DEcPt69heXA7crIeAXsr6eU5c4M&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_gid=a_bHZrlMAtPBH6IXEzWCEw&oh=00_AfqQ2wI3YbOsagzRGEivOKwWcrtf6tqwyyDTeT_LATdjWQ&oe=6965E655","fake_______accountt","https://www.instagram.com/p/DSedhqAEic4/",,,,,,,,,,,,,,,,,,"0",,"Bubarkan partai yg paling bener !!.","2025-12-21T13:05:42.000Z",
"https://www.instagram.com/p/DSedhqAEic4/c/17856003912535389",,,"17856003912535389","2",,,,,,,,,,,,,,,"17841404857464204","Krisna Dwi","4913633915","true","true","false",,"3040679044531024309","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/331015935_131127642952642_3635256608899385362_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GP-muhPCE5SIQncAABLI1higBnMybkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=jRZta6dWK0MQ7kNvwFejH0H&_nc_oc=AdndeXEE3u8pi2MzlqsLeKMUDpSkGJEHkK-WNfmq9GNWaQ17Vfn1h7eUOaxpUp86keU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=00_AfqSZgrOlEkpaJFWL_p9AlZovWMt_YRa_gPvCSiHSTKeQQ&oe=6965EA2F","krisnads64","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/331015935_131127642952642_3635256608899385362_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=100&ig_cache_key=GP-muhPCE5SIQncAABLI1higBnMybkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=jRZta6dWK0MQ7kNvwFejH0H&_nc_oc=AdndeXEE3u8pi2MzlqsLeKMUDpSkGJEHkK-WNfmq9GNWaQ17Vfn1h7eUOaxpUp86keU&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&oh=00_AfqSZgrOlEkpaJFWL_p9AlZovWMt_YRa_gPvCSiHSTKeQQ&oe=6965EA2F","krisnads64","https://www.instagram.com/p/DSedhqAEic4/",,,,,,,,,,,,,,,,,,"0",,"Bubarkan DPR dan partai, biar rakyat langsung yang mengawasi pemerintah.","2025-12-20T09:32:20.000Z",
"https://www.instagram.com/p/DSedhqAEic4/c/18063388688230766",,,"18063388688230766","0",,,,,,,,,,,,,,,"17841456130006315","Setiadi Sunarta","55970527000","true","true","false",,"2950472043738201351","https://scontent-lax7-1.cdninstagram.com/v/t51.2885-19/311664862_653995096376348_8523250916125608033_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GN6gkxIchGcZzlICAGGIMNOMq0h2bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NjguQzMifQ%3D%3D&_nc_ohc=36gMPY8LU5wQ7kNvwEy5gp6&_nc_oc=AdnqyAXrwonlD1uypf2e-aVZFhjdMpRpBPzfExbwsg1XvmsxDcA2g-Iwm8ncAyka01Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax7-1.cdninstagram.com&oh=00_AfpjIrvaEMfbCw40ZWRhP-ZgNq6J4P2bAe2uuNMEkPXr_g&oe=6965D234","w0w.mr","https://scontent-lax7-1.cdninstagram.com/v/t51.2885-19/311664862_653995096376348_8523250916125608033_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=101&ig_cache_key=GN6gkxIchGcZzlICAGGIMNOMq0h2bkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43NjguQzMifQ%3D%3D&_nc_ohc=36gMPY8LU5wQ7kNvwEy5gp6&_nc_oc=AdnqyAXrwonlD1uypf2e-aVZFhjdMpRpBPzfExbwsg1XvmsxDcA2g-Iwm8ncAyka01Q&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax7-1.cdninstagram.com&oh=00_AfpjIrvaEMfbCw40ZWRhP-ZgNq6J4P2bAe2uuNMEkPXr_g&oe=6965D234","w0w.mr","https://www.instagram.com/p/DSedhqAEic4/",,,,,,,,,,,,,,,,,,"0",,"ORDE BARU BANGKIT 😂😂😂🔥🔥🔥🔥🔥","2025-12-20T07:03:41.000Z",
"https://www.instagram.com/p/DSedhqAEic4/c/18116648353584211",,,"18116648353584211","1",,,,,,,,,,,,,,,"17841404214652666","Brilian Putra Pamungkas","4181332488","true","true","false",,"3774191319724928042","https://scontent-lax3-2.cdninstagram.com/v/t51.82787-19/591165158_18409239349140489_90134512739753391_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GOZ2PCMJnP0LG2dBAK8d253cOEABbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=_eW-jWhMcVgQ7kNvwGWvw3A&_nc_oc=AdmDLNL22GdIuZYKroXEW4eBYzg98LDoNFoQj5l5TtPCaMvxSzA2rOVht6GYKkAAWvE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=a_bHZrlMAtPBH6IXEzWCEw&oh=00_Afrta19482S25ISKfR8DRwsjzhO_edlaJdA5bbNmaRR96w&oe=6965CAD7","briliantakarai","https://scontent-lax3-2.cdninstagram.com/v/t51.82787-19/591165158_18409239349140489_90134512739753391_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GOZ2PCMJnP0LG2dBAK8d253cOEABbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=_eW-jWhMcVgQ7kNvwGWvw3A&_nc_oc=AdmDLNL22GdIuZYKroXEW4eBYzg98LDoNFoQj5l5TtPCaMvxSzA2rOVht6GYKkAAWvE&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_gid=a_bHZrlMAtPBH6IXEzWCEw&oh=00_Afrta19482S25ISKfR8DRwsjzhO_edlaJdA5bbNmaRR96w&oe=6965CAD7","briliantakarai","https://www.instagram.com/p/DSedhqAEic4/",,,,,,,,,,,,,,,,,,"0",,"Semakin yakin, pilpres kemaren ga ada satupun pilihan benar. 1. Caimin paloh dkk dibelakang anis, 2. Lu tau sendiri 3. Ada tsunade dbelakang ganjar, bini sama anaknya juga ganggu 😢","2025-12-20T11:24:00.000Z",
,"no_items","Empty or private data for provided input",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HTTP 404 Not found",,,"https://www.instagram.com/p/DSrN0X5D--h/"
"https://www.instagram.com/p/DP6Gul2E1W1/c/18178453483355132",,,"18178453483355132","0",,,,,,,,,,,,,,,"17841400356893277","Kahfi Adlan","849739896","true","true","false",,"3778136810882935170","https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/590416088_18548590756011897_9218532101733626909_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GNgIMSN5nxhT2OVBAB00Xsoazu5-bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=h-nUsvCkUkIQ7kNvwEdm6pr&_nc_oc=AdmobK8s7bvn2AvOtw78zwx8u8hZnPRZ-9kpJwvoMg4Yxnncq0urLvH1b9E5bUI-6KM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=dUNlxuRied_Fh4fRFPP4cQ&oh=00_AfqFf2L9YICWkZm9t9eG-WihfYITTtWHs73lH8bL38z1Nw&oe=6965E96E","kahfi_adlan","https://scontent-iad3-1.cdninstagram.com/v/t51.82787-19/590416088_18548590756011897_9218532101733626909_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=109&ig_cache_key=GNgIMSN5nxhT2OVBAB00Xsoazu5-bmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=h-nUsvCkUkIQ7kNvwEdm6pr&_nc_oc=AdmobK8s7bvn2AvOtw78zwx8u8hZnPRZ-9kpJwvoMg4Yxnncq0urLvH1b9E5bUI-6KM&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_gid=dUNlxuRied_Fh4fRFPP4cQ&oh=00_AfqFf2L9YICWkZm9t9eG-WihfYITTtWHs73lH8bL38z1Nw&oe=6965E96E","kahfi_adlan","https://www.instagram.com/reel/DP6Gul2E1W1/",,,,,,,,,,,,,,,,,,"1",,"Bung @ajideev udh bisa main FTV sih ini","2025-10-17T11:58:46.000Z",
"https://www.instagram.com/p/DS31OUcEs13/c/18103201759748542",,,"18103201759748542","0",,,,,,,,,,,,,,,"17841448436690327","JB007 SL3","48322622556","true","false","false","0","3580720475333602300","https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/482679369_1017446590226758_1694745665873977921_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GEkaxRxGoZa_XJ0DAEEiDTc08oQXbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=SRJKxHo9hPAQ7kNvwE6QOG6&_nc_oc=AdnC7t_sOe1ebxrEkohO7FQIR4KPJfV29_MLTxuOpsqn9yjt5ifAJn2iix9FxiyAlso&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfqOnUQS6vxMmsOhfcu53A8IyDoxI9RVJoDrmkqmg_R9MA&oe=6965C9F5","rofiksl3","https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/482679369_1017446590226758_1694745665873977921_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=104&ig_cache_key=GEkaxRxGoZa_XJ0DAEEiDTc08oQXbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy43MjAuQzMifQ%3D%3D&_nc_ohc=SRJKxHo9hPAQ7kNvwE6QOG6&_nc_oc=AdnC7t_sOe1ebxrEkohO7FQIR4KPJfV29_MLTxuOpsqn9yjt5ifAJn2iix9FxiyAlso&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-2.cdninstagram.com&oh=00_AfqOnUQS6vxMmsOhfcu53A8IyDoxI9RVJoDrmkqmg_R9MA&oe=6965C9F5","rofiksl3","https://www.instagram.com/p/DS31OUcEs13/",,,,,,,,,,,,,,,,,,"0",,"Ujung2nya a ikut juga paling... hahahhahaaha","2025-12-30T13:44:44.000Z",
"https://www.instagram.com/p/DNxy6kvWLjd/c/18072345206119358",,,"18072345206119358","0",,,,,,,,,,,,,,,"17841460677000934","Apa Salma","60647478566","true","false","false","0","3738168543846502089","https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/560419245_17948532414022567_7445941910074631827_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GK1RZyGnA8daGMQ-AJMmMYi3TFVnbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42MTIuQzMifQ%3D%3D&_nc_ohc=fK64p9DIJxoQ7kNvwHVnVNC&_nc_oc=AdlhIsXqRw8FsplBf61Cl2no6XyyNyhnlPoszDJn4J9dErePQYTJ_kamEvlPei1lSLg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=8wJZ-WdyRCZMzO8e-UTewA&oh=00_AfphDmHnOzpQeZmZtEIs0Rdu2maceMbaJOFwsNn-PaI3cg&oe=6965D107","endri8110","https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/560419245_17948532414022567_7445941910074631827_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=105&ig_cache_key=GK1RZyGnA8daGMQ-AJMmMYi3TFVnbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy42MTIuQzMifQ%3D%3D&_nc_ohc=fK64p9DIJxoQ7kNvwHVnVNC&_nc_oc=AdlhIsXqRw8FsplBf61Cl2no6XyyNyhnlPoszDJn4J9dErePQYTJ_kamEvlPei1lSLg&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=8wJZ-WdyRCZMzO8e-UTewA&oh=00_AfphDmHnOzpQeZmZtEIs0Rdu2maceMbaJOFwsNn-PaI3cg&oe=6965D107","endri8110","https://www.instagram.com/reel/DNxy6kvWLjd/",,,,,,,,,,,,,,,,,,"0",,"🙌🙌🔥","2025-08-26T03:40:38.000Z",
"https://www.instagram.com/p/DNxy6kvWLjd/c/18173811064344879",,,"18173811064344879","4",,,,,,,,,,,,,,,"17841464527582433","prilent coko","64419470919","true","false","false","0","3747583213561906131","https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/567944826_17924539908150920_1145260041372605776_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GHom2iGI1vwpRq4-AFCddpXwx_QPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=1Q-3ix-WSVcQ7kNvwGZsLlJ&_nc_oc=Admw4ns45m2JFOgbMtpL2CUdrTr_L_TEW6qLmZUXeMw4_yU_juT-LsItHXx99XkJYIY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=8wJZ-WdyRCZMzO8e-UTewA&oh=00_AfpvtKDlxxHCDSEaVbMpShnELKHOcTApg40Y1WslLt6wpA&oe=6965CBD5","prilentcoko","https://scontent-dfw5-1.cdninstagram.com/v/t51.82787-19/567944826_17924539908150920_1145260041372605776_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=107&ig_cache_key=GHom2iGI1vwpRq4-AFCddpXwx_QPbmNDAQAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=1Q-3ix-WSVcQ7kNvwGZsLlJ&_nc_oc=Admw4ns45m2JFOgbMtpL2CUdrTr_L_TEW6qLmZUXeMw4_yU_juT-LsItHXx99XkJYIY&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=8wJZ-WdyRCZMzO8e-UTewA&oh=00_AfpvtKDlxxHCDSEaVbMpShnELKHOcTApg40Y1WslLt6wpA&oe=6965CBD5","prilentcoko","https://www.instagram.com/reel/DNxy6kvWLjd/",,,,,,,,,,,,,,,,,,"0",,"Yth bpk ahmad..Ijin saya ingin menyampaikan pendapat. To the poin saja. Minta tolong utk kedepannya setiap ada rapat d ruangan DPR atau ada acara Pertanggung Jawaban Presiden/wakil presiden atau acara upacara kemerdekaan RI yg seharusnya dilaksanakan dgn khidmat jgn ada lagi acara joget""..kurang bijaksana dan tdk terlihat wibawanya. Jaman pk harto tdk ada acara demikian joget"". Kalo mau acara joget"" setelah pelaksaan selesai semua silahkan diluar panggung. Yg namanya upacara kemerdekaan itu diadakan secara khusuk dan sungguh"" utk menghormati jasa"" pahlawan kemerdekaan. Dinegara lain tdk ada acara joget"" ditengah pelaksaan upacara atau rapat..setelah semua selesai silahkan dilain tempat. Dan kedua rakyat butuh pekerjaan, bnyk yg menganggur krn PHK,sbgian besar juga lulusan sekolah sulit mencari pekerjaan. Usaha bnyk yg mengalami bangkrut, blm lagi ditodong dgn pajak, hrga sembako naik dll..melihat pejabat menari"" mereka sedih krn kehidupan rakyat tdk spt bpk"" pejabat yg sdh bnyk diberikan fasilitas oleh negara. Hny itu saran dan pendapat saya..terimakasih..","2025-08-30T10:44:51.000Z",
"https://www.instagram.com/p/C-7g176SJ8Z/c/18027026792196721",,,"18027026792196721","0",,,,,,,,,,,,,,,"17841403968354488","Aziizul Hakiim","3955908278","true","true","false",,"3544215789895264532","https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-19/472638323_575833868658108_596653258177943141_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GHPjKxy85TDFtwsCAGWWxiP6vEcIbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDc5LkMzIn0%3D&_nc_ohc=ymBlVqWlIGYQ7kNvwGpuvDR&_nc_oc=AdnTYbrgOf6eA6gJneQIPLaknNgsP1nKYon2jHZkqahs39oa6kYjHdWBh1PMpMKY8Xo&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&oh=00_AfqfqizyBrT34dfA1JnoRe_OmyKcQOc526TByDiU_QS0VA&oe=6965F0A6","azzam5186","https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-19/472638323_575833868658108_596653258177943141_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_cat=111&ig_cache_key=GHPjKxy85TDFtwsCAGWWxiP6vEcIbkULAAAB1501500j-ccb7-5&ccb=7-5&_nc_sid=669407&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDc5LkMzIn0%3D&_nc_ohc=ymBlVqWlIGYQ7kNvwGpuvDR&_nc_oc=AdnTYbrgOf6eA6gJneQIPLaknNgsP1nKYon2jHZkqahs39oa6kYjHdWBh1PMpMKY8Xo&_nc_ad=z-m&_nc_cid=0&_nc_zt=24&_nc_ht=scontent-sjc6-1.cdninstagram.com&oh=00_AfqfqizyBrT34dfA1JnoRe_OmyKcQOc526TByDiU_QS0VA&oe=6965F0A6","azzam5186","https://www.instagram.com/reel/C-7g176SJ8Z/",,,,,,,,,,,,,,,,,,"0",,"Bapak ini sangat cerdas dalam urusan licik dan ngeles saya kagum dan acungkan seluruh jempol saya. ....","2024-08-25T22:14:59.000Z",
